,date,PM 2.5,Station
693,2022-11-25,4.19,Bretagne
694,2022-11-26,4.68,Bretagne
695,2022-11-27,6.99,Bretagne
696,2022-11-28,3.55,Bretagne
697,2022-11-29,7.28,Bretagne
698,2022-11-30,17.39,Bretagne
699,2022-12-01,6.003981373690338,Bretagne
700,2022-12-02,6.003981373690338,Bretagne
701,2022-12-03,6.003981373690338,Bretagne
702,2022-12-04,6.003981373690338,Bretagne
703,2022-12-05,28.35,Bretagne
704,2022-12-06,25.6,Bretagne
705,2022-12-07,13.6,Bretagne
706,2022-12-08,3.72,Bretagne
707,2022-12-09,6.003981373690338,Bretagne
708,2022-12-10,6.003981373690338,Bretagne
709,2022-12-11,45.33,Bretagne
710,2022-12-12,6.003981373690338,Bretagne
711,2022-12-13,6.003981373690338,Bretagne
712,2022-12-14,6.003981373690338,Bretagne
713,2022-12-15,6.003981373690338,Bretagne
714,2022-12-16,6.003981373690338,Bretagne
715,2022-12-17,6.003981373690338,Bretagne
